tema,pavadinimas,tekstas,url
sportas,Markas Šilkūnas „Formulės 4“ Barselonos lenktynėse kartojo geriausius rezultatus,"Savaitgalį Barselonoje (Ispanija) finišavo Formulės 4 žiemos sezonas. Winter Series varžybose šiemet savo jėgas išbandė net du talentingi Lietuvos lenktynininkai - Markas Šilkūnas ir Tomas Rudokas . Antrajame etape Portugalijoje Renauer Motorsport komandos nariui T. Rudokui lūžo pirštas, todėl paskutinius etapus jam teko praleisti. Tuo tarpu Šveicarijos Jenzer Motorsport komandai atstovaujantis M. Šilkūnas Barselonoje gavo dar vieną gerą patirties dozę, varžantis su pajėgiais lenktynininkais iš viso pasaulio. Savaitgalis Barselonoje prasidėjo šešiais testais. M. Šilkūnas trečioje treniruotėje sugebėjo užfiksuoti net penktą rezultatą. Šeštadienį vyko kvalifikaciniai važiavimai ir pirmosios lenktynės, kurioms įtakos jau turėjo ir M. Šilkūnui itin nepalankus lietus. Lietuvis pirmoje kvalifikacijoje užfiksavo 20-ą rezultatą. Greičiausiai 4,657 km ilgio ratą mūsiškis įveikė per 2 min. 2,464 sek. Kvalifikaciją laimėjusiam sezonui lyderiui belgui Driesui Van Langendonckui jis pralaimėjo kiek daugiau nei 3 sek. Antroje kvalifikacijoje M. Šilkūnas vėl buvo 21-as - 2 min. 0,914 sek. Iš pirmosios pozicijos startavęs Belgijos sportininkas užtikrintai laimėjo pirmąsias lenktynes, 14 ratų įveikęs per 32 min. 36,896 sek. Markas Šilkūnas aplenkė kelis varžovus ir finišavo 17-as (+15,651 sek.). Tarp naujokų jis buvo 12-as. Sekmadienį ryte surengtose antrosiose lenktynėse M. Šilkūnas pademonstravo dar didesnį greitį ir užėmė 12-ą vietą, taip dar sykį pakartodamas savo geriausią rezultatą Formulės 4 žiemos serijoje. Lietuvis 14,680 sek. nusileido dar vieną pergalę pasiekusiam D. Van Langendonckui. Naujokų įskaitoje M. Šilkūnas buvo šeštas. Paskutinėse šio savaitgalio ir viso sezono lenktynėse Lietuvos lenktynininkas užėmė 13-ą vietą (tarp naujokų - septintą). 15 ratų greičiausiai vėl įveikė minėtas belgas, o lietuvis jam pralaimėjo daugiau nei 21 sek. Apžvelgdamas paskutinį etapą, M. Šilkūnas prisipažino - labiausiai koją kišo lietus ir šlapia trasa. Ant sausos trasos turėjau labai daug greičio, tačiau nutiko gyvenimas ir kvalifikacijos dieną užlijo. Važiuoti per lietų nebuvau pasiruošęs, nes ant tokios dangos turėjau lygiai nulį treniruočių. Paskutinę dieną buvo jau sausa, todėl sugebėjau pakartoti geriausius sezono rezultatus, - teigė M. Šilkūnas. Bendroje Formulės 4 Winter Series sezono įskaitoje T. Rudokas su antrajame etape iškovotais 4 taškais užėmė 22-ą vietą, o M. Šilkūnas yra klasifikuotas 25-as. Bendroje naujokų įskaitoje M. Šilkūnas užėmė dešimtąją vietą, o T. Rudokui atiteko 15-a pozicija. Abejose įskaitose triumfavo D. Van Langendonckas. Jenzer Motorsport tarp 10 komandų bendroje įskaitoje užėmė ketvirtąją vietą. Jau po kelių savaičių lietuvio laukia Formulės 4 Centrinės Europos zonos čempionatas, vyksiantis Austrijoje, Red Bull Ring trasoje. M. Šilkūnas neslepia, kad yra geros formos, todėl nekantraudamas laukia artėjančio čempionato.",https://www.delfi.lt/sportas/f1/markas-silkunas-formules-4-barselonos-lenktynese-kartojo-geriausius-rezultatus-120224335
sportas,Kinijoje – „Mercedes“ dominavimas,"Dar vienas Formulės 1 etapas baigėsi Mercedes lenktynininkų sėkme. Kinijoje užtikrintą pergalę iškovojo 19-metis Kimi Antonelli, kuris sau už nugaros paliko komandos draugą iš Mercedes George'ą Russellą. Trečią vietą užėmė Ferrari atstovas Lewisas Hamiltonas, greta jo - Čarlis Leclercas. Visišku fiasko šios lenktynės baigėsi Red Bull lenktyninkui Maxui Verstappenui, kuris likus 10 ratų iki finišo buvo priverstas pasitraukti iš trasos. Tuo metu McLaren duotas Lando Norrisas ir Oscaras Piastri net nepradėjo lenktynių.",https://www.delfi.lt/sportas/f1/kinijoje-mercedes-dominavimas-120223851
sportas,Madride Gaubas neatlaikė 5-os planetos raketės ir baigė istorinį žygį,"Šeštadienį Madride Vilius Gaubas (ATP-124) baigė istorinį žygį prestižiniame ATP 1000 serijos teniso turnyre. 21-erių šiaulietis po atkaklios kovos 3:6, 4:6 nusileido 5-ajai planetos raketei kanadiečiui Felixui Auger-Aliassime'ui. Tenisininkų kova iš viso truko 1 val. ir 21 min. Po šios nesėkmės lietuviui atiteko 50 ATP reitingo taškų ir 31 585 eur. piniginis prizas. Nepaisant šio pralaimėjimo, šiaulietis Ispanijos sostinėje paliko ryškų pėdsaką. Pirmajame rate V. Gaubas (ATP-124) 7:5 , 6:1 nugalėjo 25-erių argentinietį Sebastianą Baezą (ATP-64) ir tapo pirmuoju Lietuvos tenisininku istorijoje, laimėjusiu Mutua Madrid Open pagrindinio etapo mačą. Į istorinę lietuvio pergalę buvo sureagavęs net šalies prezidentas Gitanas Nausėda . Važiuoju į susitikimą su Volodymyru Zelenskiu ir viena akimi stebiu kito susitikimo - Viliaus Gaubo ir Sebastiano Baezo - kintančius skaičius. Įstabi Viliaus pergalė! Linkiu nueiti Madrido ATP-1000 kiek galima toliau!, - feisbuke džaugėsi G. Nausėda. Į pagrindines varžybas lietuvis prasibrovė per atranką. Atrankos finale jis po dramatiškos, daugiau nei tris valandas trukusios kovos 7:6 (7:5), 6:7 (5:7), 7:6 (7:4) palaužė Japonijos talentą Rei Sakamoto (ATP-159). Priminsime, kad tai buvo antrasis V. Gaubo pasirodymas ATP Masters serijos turnyre. Praėjusiais metais Romoje lietuvį šešioliktfinalyje sustabdė trečioji pasaulio raketė Alexanderis Zverevas.",https://www.delfi.lt/sportas/tenisas/madride-gaubas-neatlaike-5-os-planetos-raketes-ir-baige-istorini-zygi-120241958
sportas,Į istorinę Viliaus Gaubo pergalę dėmesį atkreipė Gitanas Nausėda,"Ispanijos sostinėje Madride vykstančio prestižinio ATP 1000 serijos turnyro pirmame rate Vilius Gaubas (ATP-124) 7:5, 6:1 pranoko 25-erių argentinietį Sebastianą Baezą (ATP-64). 2024 m. birželį argentinietis buvo pakilęs į 18-ą vietą ATP rikiuotėje. V. Gaubas tapo pirmu Lietuvos tenisininku istorijoje, laimėjusiu Mutua Madrid Open turnyro pagrindinio etapo mačą. Šis elitinis turnyras rengiamas nuo 2002 m. Į lietuvio pergalę sureagavo šalies prezidentas Gitanas Nausėda. Važiuoju į susitikimą su Volodymyru Zelenskiu ir viena akimi stebiu kito susitikimo - Viliaus Gaubo ir Sebastiano Baezo - kintančius skaičius. Įstabi Viliaus pergalė! Linkiu nueiti Madrido ATP-1000 kiek galima toliau!, - feisbuke džaugėsi G. Nausėda. Antrame rate lietuvio laukia 5-oji planetos raketė, 25-erių kanadietis Felixas Auger-Aliassime'as. Patekimas į antrą ratą nugalėtojui garantuos 30 ATP taškų ir 31,58 tūkst. eurų premiją. Geriausias Lietuvos tenisininkas antradienio popietę surengtame atrankos finale po atkaklios kovos 7:6 (7:5), 6:7 (5:7), 7:6 (7:4) palaužė 19-metį Japonijos talentą Rei Sakamoto (ATP-159). Dvikova truko net 3 valandas ir 22 minutes. Primename, kad V. Gaubui tai bus jau antrasis pasirodymas ATP Masters serijos turnyre per visą karjerą. Praėjusių metų lapkritį mūsiškis varžėsi Romoje, kur jį šešioliktfinalyje sustabdė trečioji pasaulio raketė Alexanderis Zverevas .",https://www.delfi.lt/sportas/tenisas/atp-1000-turnyro-starte-ispudinga-viliaus-gaubo-pergale-120241131
sportas,Tėtis turėjo ką pasakyti po 14-metės dukros debiuto Lietuvos moterų teniso rinktinėje,"Balandžio viduryje Portugalijoje vykusiame Billie Jean King taurės I grupės Europos-Afrikos zonos turnyre Lietuvos moterų teniso rinktinės sudėtyje debiutavo 14-metė Kamilė Seliukaitė . Jaunajai tenisininkei pirmame susitikime Billie Jean King taurės varžybose teko kautis prieš ypatingą varžovę. Kitoje tinklo pusėje dvejetų susitikime buvo serbė Aleksandra Krunič. Beveik 20 metų už K. Seliukaitę vyresnė varžovė šiemet žaidė Australijos atvirojo čempionato moterų dvejetų turnyro finale, laimėjo WTA Masters turnyro Dohoje dvejetų varžybas, o pagal šį sezoną iškovotus WTA dvejetų taškus ji yra pirma pasaulyje. K. Seliukaitė ir kartu žaidusi I. Dapkutė Lisabonoje neatsilaikė prieš Serbijos dvejetą. Visgi Kamilės tėtis ir treneris Tomas Seliukas sako, kad debiutas rinktinėje tokiame amžiuje yra neįkainuojama patirtis. Debiutas tokio lygio varžybose keturiolikmetei yra labai reikšmingas. Tai visai kitas tempas, kitas lygis, prie kurio reikia priprasti, - teigia jis. Pasak trenerio, prieš pirmą pasirodymą jaudulio netrūko, tačiau jis netrukus virto papildoma motyvacija. Ji žaidė prieš vieną geriausių dvejetų žaidėjų pasaulyje, todėl natūralu, kad buvo įtampos. Svarbiausia, kad po mačo ji tą patirtį priėmė labai teigiamai, - pasakoja T. Seliukas. Anot jo, tokie mačai padeda geriau suprasti, kur esi, o treniruotės po jų tampa dar tikslesnės ir kryptingesnės. Šiandien Kamilė jau rungiasi įvairiuose tarptautiniuose turnyruose, o jos varžovėmis yra perspektyviausios pasaulio keturiolikmetės, šešiolikmetės ar dar vyresnės tenisininkės. Visgi rimtesnis jos kelias tenise prasidėjo tik sulaukus dešimties. Iki tol tai buvo daugiau žaidimas dėl malonumo. Vėliau Kamilė pati nusprendė, kad nori sportuoti rimčiau. Prie to prisidėjo ir brolio pavyzdys, - pasakoja T. Seliukas. Šiuo metu K. Seliukaitė treniruojasi Prancūzijoje, French Touch akademijoje. Su tenisininke darbuojasi individualus treneris, ji turi komandą, besirūpinančia fiziniu rengimu. Turime visas sąlygas, mums belieka susitelkti į procesą ir sunkų kasdienį darbą, - sako treneris. Aikštėje Kamilė žaidžia aktyviai, siekia kontroliuoti žaidimą ir imtis iniciatyvos. Ji bando dominuoti, žaisti agresyviai iš abiejų pusių. Kol kas tai natūraliai lemia ir daugiau klaidų, todėl treniruotėse daug dėmesio skiriame būtent stabilumo didinimui, - aiškina T. Seliukas. Pasak jo, šiame etape didžiausias dėmesys yra skiriamas ne rezultatams, o tobulėjimui. Dabar svarbiausia - žaidimo kokybė. Jei ji augs, rezultatai, reitingai tikrai ateis. Kamilė šiuo metu daugiausiai varžosi Tarptautinės teniso federacijos U18 turnyruose, kartais žaidžia aukštos kategorijos U16 varžybose. Ji sėkmingai kaunasi dvejetų varžybose - per pastaruosius mėnesius yra laimėjusi ne vieną dvejetų turnyrą. Planas - stabiliai kilti reitinge ir pasiruošti kitam sezonui, - sako T. Seliukas. Svarbią vietą jos kelyje užima ir šeima. Su broliu Kajumi, kuris taip pat siekia aukštumų tenise, Kamilę sieja artimas ryšys. Jie vienas kitą palaiko ir motyvuoja. Tai padeda išlaikyti gerą darbo ritmą, - pažymi treneris. Debiutas Lietuvos rinktinėje buvo vienas iš nuoseklaus darbo rezultatų. Kuris labai stipriai motyvuoja judėti pirmyn. O artimiausiu metu pagrindinį dėmesį skirsim procesui, treniruotėms ir tolesniam tobulėjimui.",https://www.delfi.lt/sportas/tenisas/tetis-turejo-ka-pasakyti-po-14-metes-dukros-debiuto-lietuvos-moteru-teniso-rinktineje-120240561
sportas,Trijų pratęsimų dramoje triumfavęs Gaubas žengė į prestižinį turnyrą Madride,"Ispanijos sostinėje Madride vykstančio prestižinio ATP 1000 serijos turnyro kvalifikacijos barjerą sėkmingai įveikė Vilius Gaubas (ATP-124), kuris po dramatiško ir net trijų pratęsimų pareikalavusio trilerio išplėšė kelialapį į pagrindinį varžybų etapą. Geriausias Lietuvos tenisininkas antradienio popietę surengtame atrankos finale po atkaklios kovos 7:6 (7:5), 6:7 (5:7), 7:6 (7:4) palaužė 19-metį Japonijos talentą Rei Sakamoto (ATP-159). Dvikova truko net 3 valandas ir 22 minutes. Įdomu tai, kad V. Gaubui ir R. Sakamoto nė karto nepavyko įveikti vienas kito padavimų serijos. Negana to, visuose trijuose setuose buvo žaidžiami pratęsimai, iš kurių du laimėjo 21-erių šiaulietis, prasibrovęs į pagrindinį turnyro etapą. Lietuvos teniso rinktinės lyderis po šios pergalės savo sąskaitą papildė 30 ATP reitingo taškais ir 21,2 tūkst. eurų, o būsimą priešininką Madride vykstančių prestižinių varžybų pirmajame rate sužinos tik po burtų traukimo ceremonijos. Primename, kad V. Gaubui tai bus jau antrasis pasirodymas ATP Masters serijos turnyre per visą karjerą. Praėjusių metų lapkritį mūsiškis varžėsi Romoje, kur jį šešioliktfinalyje sustabdė trečioji pasaulio raketė Alexanderis Zverevas .",https://www.delfi.lt/sportas/tenisas/triju-pratesimu-dramoje-triumfaves-gaubas-zenge-i-prestizini-turnyra-madride-120240023
sportas,Gaubas galingu pasirodymu startavo prestižinio turnyro kvalifikacijoje,"Vilius Gaubas (ATP-124) užtikrintai pradėjo ATP 1000 serijos turnyrą Madride. Lietuvis įveikė pirmąjį kvalifikacijos etapą. Pirmoji Lietuvos teniso raketė 2:0 (6:2, 6:4) sutriuškino prancūzą Arthurą Gea (ATP-139). Tai buvo pirmoji V. Gaubo pergalė po keturių nesėkmių iš eilės. V. Gaubui pergalė atnešė 10 ATP reitingo taškų ir kiek daugiau nei 12 tūkst. eurų, Antrajame kvalifikacijos etape jo lauks amerikietis Zachary Svajda (ATP-88) arba japonas Rei Sakamoto (ATP-159). Bendrą prizinį turnyro fondą sudaro daugiau nei 8 mln. eurų.",https://www.delfi.lt/sportas/tenisas/gaubas-galingu-pasirodymu-startavo-prestizinio-turnyro-kvalifikacijoje-120239357
sportas,Brangiai kainavusios jaunojo Lietuvos tenisininko emocijos: po pergalės – diskvalifikacija,"17-metis Deividas Bandzevičius Latvijoje ITF J60 turnyro pirmame rate po permainingos trijų setų kovos 6-3, 4-6, 7-6(5) palaužė bendraamžį italą Emiliano Bratomi, tačiau netrukus gavo skaudžią pamoką. Laimėjęs lietuvis po pergalingo taško iškėlė rankas į viršų ir paleido raketę į kitą korto pusę. Ši skriejo",https://www.delfi.lt/sportas/tenisas/brangiai-kainavusios-jaunojo-lietuvos-tenisininko-emocijos-po-pergales-zaibiska-diskvalifikacija-120237780
sportas,Monte Karle triumfavęs Sinneris vėl taps geriausiu planetos žaidėju,"Monte Carlo Masters teniso turnyro finale triumfavo italas Jannikas Sinneris (ATP-2), po šios pergales vėl tapsiantis geriausiu pasaulio žaidėju. Jis finale 7:6, 6:3 įveikė ispaną Carlosą Alcarazą (ATP-1). Tai jau trečiasis Masters serijos turnyras šiais metais, kurį laimi italas - prieš tai jis buvo geriausias Indian Velse ir Majamyje. Kartu tai 17-a iš eilės J. Sinnerio pergalė. Už pergalę jam atiteko beveik milijonas eurų ir 1000 ATP reitingo taškų. Portugalijoje vykstančiame ATP Challenger serijos turnyre pralaimėjimą patyrė Edas Butvilas (ATP-268). 21-erių lietuvis kvalifikacijoje per kiek daugiau nei dvi valandas 1:6, 6:1, 4:6 nusileido 32-ejų bulgarui Dimitarui Kuzmanovui (ATP-308).",https://www.delfi.lt/sportas/tenisas/monte-karle-triumfaves-sinneris-vel-taps-geriausiu-planetos-zaideju-120236032
sportas,Po istorinės Lietuvos tenisininkių pergalės – trenerio euforija: dar sunku suvokti,"Pergalę prieš Vokietiją savo pergalių kolekcijoje pastatysiu greta stebuklo, kurį 2010 metais sukūrėme Daviso taurėje įveikę britus. Dabar dar sunku suvokti ką merginos padarė, bet, esu tikras, šią Billie Jean King taurės dvikovą dar ilgai prisiminsime ir mes, ir vokiečiai, - sakė Lietuvos moterų teniso rinktinę į istorinę pergalę atvedęs jos kapitonas Laurynas Grigelis . Lietuvos tenisininkės Lisabonos priemiestyje Oeiras vakar iškovojo vieną didžiausių pergalių šalies moterų teniso istorijoje . Billie Jean King taurės pirmos grupės išlikimo akistatoje jos 2:1 nugalėjo Vokietijos rinktinę. Du kartus Billie Jean King taurės čempionės pirmą kartą istorijoje iškrito į antrąją varžybų grupę. Turėjome tris sunkias dienas pogrupyje, kuriame žaidėme prieš Kroatijos, Slovakijos, Serbijos rinktines. Po pralaimėjimų joms galėjome palūžti, juolab, kai sužinojome, kad dėl išlikimo teks žaisti prieš vokietes. Bet mačiau, kad jau mačo prieš serbes metu merginos pradėjo tikėti, jog išlikti pirmoje grupėje yra įmanoma. Ir tas tikėjimas augo sulig kiekvienu tašku, - kalbėjo L. Grigelis. Jis pripažįsta, kad įveikti varžoves lietuvėms padėjo ir oro sąlygos - žaisti tenisininkės smarkiai trukdė milžiniški vėjo gūsiai. Norėjau, kad vėjas nenustotų pūsti. Vertinant objektyviai, žvelgiant į patirtį, į reitingus, Vokietijos rinktinė yra pajėgesnė už mus. Šiuo atveju oro sąlygos, vėjas šiek tiek aplygino jėgas. Priešininkės buvo priverstos žaisti atsargiau, klydo dažniau nei įprastai. Bet šiuos dalykus jau palikime joms, aš noriu pasveikinti mūsų merginas su tikrai istorine pergale. Lietuvių ir vokiečių akistata prasidėjo Andrės Lukošiūtės (WTA-597) ir Nomos Akugue (WTA-193) susitikimu, kuriame vokietė buvo pajėgesnė 6:4 6:4 . Andrė žaidė tikrai neblogai, antrame sete pirmavo ir turėjo savo galimybių. Tiesiog patirties trūkumas, žaidimas ant jai mažiau palankios dangos lėmė, jog pergalės iškovoti nepavyko. Bet man, kaip treneriui, svarbu, kad jos žaidimas gerėjo kiekviename susitikime, - sakė rinktinės kapitonas. Pusiausvyrą Lietuvos rinktinė atstatė antrame vienetų susitikime, kuriame Justina Mikulskytė (WTA-254) 1:6 6:3 6:2 įvekė Ellą Saidel (WTA-82). Tai buvo pirmoji Lietuvos tenisininkės pergalė prieš pirmame WTA šimtuke esančią varžovę. Justė pradėjo susitikimą kiek įsitempusi, o varžovė žaidė labai gerai. Po pirmo seto pakalbėjome ką reikia daryti kitaip ir Justė puikiai viską išpildė. Žaidė aktyviai, vaikė varžovę po kortą, neleido jai žaisti įprasto žaidimo. Bravo, žaisti taip tuomet, kai esi priremtas prie sienos tikrai nėra lengva, - įspūdžiais dalinosi L. Grigelis. Lietuvių ir vokiečių susitikimo baigtis sprendėsi dvejetų mače. J. Mikulskytės ir A. Lukošiūtė 5:7 6:3 10:8 įveikė N. Akugue ir Nastasją Schunk (WTA-361). Skambės keistai, bet dvejetuose mums nesisekė. Pagal taip kaip merginos žaidė, galėjome iškovoti užtikrintą dviejų setų pergalę. Bet pirmame sete pralaimėjome 6 lemiamus taškus iš 8. Antrą setą kontroliavome užtikrintai, na o paskutinis - sutrumpintas iki 10 taškų - visuomet yra loterija. Kurioje šį kartą laimėjome mes, - teigė L. Grigelis. Lietuvės trečią sezoną iš eilės žais pirmoje Billie Jean King taurės grupėje. Į aukštesnę Billie Jean King taurės grupę Portugalijoje iškopė Prancūzija, Vengrija ir Švedija. Kartu su vokietėmis į antrąją grupę keliaus Sakartvelas, Danija ir Norvegija.",https://www.delfi.lt/sportas/tenisas/po-istorines-lietuvos-tenisininkiu-pergales-trenerio-euforija-dar-sunku-suvokti-120235936
sportas,Istorinis žygis: Lietuvos tenisininkės eliminavo Vokietiją,"Lietuvos tenisininkės sutvėrė bene didžiausią pergalę šalies moterų teniso istorijoje. Paskutinę Portugalijoje vykusių Billie Jean King taurės varžybų dieną lietuvės, išlikimo dvikovoje, dramatiškai nugalėjo Vokietijos rinktinę. Ši pergalė leido Lietuvos rinktinei išlikti pirmoje teniso komandinio pasaulio čempionato grupėje. Pirmame vienetų susitikime Andrė Lukošiūtė (WTA-597) 4:6 4:6 pralaimėjo Nomai Akugue (WTA-193). Nieko gero lietuvėms nežadėjo ir antrojo vienetų susitikimo pradžia. Rinktinių lyderių Justinos Mikulskytės (WTA-254) ir Ellos Saidel (#82) pirmasis setas baigėsi rezultatu 6:1 vokietės naudai. Visgi J. Mikulskytei pavyko perimti iniciatyvą, o antrasis ir trečiasis susitikimo setai virto visišku lietuvės dominavimu. Galutinis susitikimo rezultatas - 1:6 6:3 6:2. Lietuvių ir vokiečių susitikimo baigtis sprendėsi dvejetų mače. J. Mikulskytės ir A. Lukošiūtė 5:7 6:3 10:8 įveikė N. Akugue ir Nastasją Schunk (WTA-361). Po šios pergalės tapo aišku, jog lietuvės trečią sezoną iš eilės žais pirmoje Billie Jean King taurės grupėje.",https://www.delfi.lt/sportas/tenisas/istorinis-zygis-lietuvos-tenisininkes-eliminavo-vokietija-120235853
sportas,Kauno maratone – kandi provokacija,"Bėk, jeigu nekenti Ryto, - skelbė transparantas, iškabintas ant vieno Kauno tiltų maratono trasos vienoje atkarpų. Labai realu, jog šios idėjos autorystė priklauso Kauno Žalgirio sirgaliams: ant transparanto aukštyn kojom nupieštas Vilniaus Ryto logotipas. Šį užrašą turėjo pastebėti keli tūkstančiai Kauno maratono bėgikų, sekmadienį įveikusių skirtingas distancijas. Jų gretose neabejotinai buvo ir svečių iš sostinės. Sniegas, žvarbus vėjas ir su debesimis kovojanti saulė šeštadienį pažymėjo 14-ą kartą surengtą Kauno Akropolio maratoną. Beveik 7000 užsiregistravusių renginio dalyvių neįprastos oro sąlygos sukėlė dar daugiau įspūdžių, o tarp šių metų nugalėtojų - ir lietuviai, ir svečiai iš užsienio. Kauno Akropolio maratono nugalėtojo vardą apgynė Lukas Tarasevičius. Jis finišavo per 2 val. 25 min. 28 sek. Antras finišo liniją kirto Andrejus Jegorovas (2:27.40), trečias - vokietis Deanas Sauthoffas (2:29.19). Tikrai šiemet orai buvo tam tikras iššūkis, - kalbėjo L. Tarasevičius. - Pirmoje distancijos pusėje buvo konkurencija su vienu iš užsieniečiu, o pati sunkiausia dalis buvo antroje pusėje, kur reikėjo atkentėti. Bendrai, tai labai smagus renginys. Džiugu, kad susirinko tiek daug dalyvių. Sportininkas pabrėžė, kad šiuo laikotarpiu renkasi bėgimus Lietuvoje dėl šeimos pagausėjimo, o kiti svarbiausi startai numatomi rudenį. Pirmąjį savo karjeros maratoną įspūdingai įveikė Kauno Žalgirio futbolo klubo prezidentas Mantas Kalnietis. Buvęs profesionalus krepšininkas sugebėjo finišuoti greičiau nei per tris valandas - 2:59.58 . Nepaisant sudėtingų oro sąlygų, jis su kaupu viršijo savo išsikeltą tikslą - finišuoti greičiau nei tą savo pirmajame maratone padarė Nyderlandų futbolo žvaigždė Arjenas Robbenas (3 val. 13 min.). M. Kalniečiui medalį po finišo įteikė Kauno Žalgirio krepšinio klubo vadovas Paulius Jankūnas. Jausmas labai geras - tikslas pasiektas. Viduje labai tikėjausi tilpti į 3 val. Labai bijojau vėjo, todėl labai džiaugiuosi rezultatu. Nors Kauno maratone bėgau dėl savęs, pagrindinė žinia skirta futbolininkams - Kauno Žalgiriui, Lietuvos rinktinei - kad jie tikėtų savimi. Nieko nėra neįmanoma, - po finišo kalbėjo M. Kalnietis. Tarp moterų triumfavo lenkė Dalia Kampa. Ji finišavo kiek greičiau nei per 2 val. 53 min. Antra finišo liniją kirto Modesta Bužerytė (2:53.02), trečia - Kristė Hincaitė (3:00.20). Taip spontaniškai šiandien surizikavau čia sudalyvauti ir laimėjau Kauno maratoną. Sąlygos tikrai nebuvo tokios, kokių tikėjausi - siaubingai pūtė vėjas ir buvo sniego, - įspūdžiais dalinosi D. Kampa. Hollister pusmaratonio bėgime Lietuvos sportininkai turėjo papildomą motyvaciją - čia buvo kovojama dėl LLAF Lietuvos pusės maratono čempionato medalių. Lietuvos čempionu tapo favorito statusą pateisinęs kaunietis Remigijus Kančys. Jo rezultatas - 1 val. 10 min. 25 sek. Nedaug atsilikęs antras finišavo jo auklėtinis ir komandos draugas Justinas Čekanauskas (1:10.49). Trečiąją vietą užėmė latvis Kristaps Vejš-Abolinš (1:12.12). Lietuvos čempionato bronza atiteko ketvirtam finišavusiam Modestui Dirsei (1:12.33). Lūkesčiai buvo subėgti savame mieste. Paskutines porą savaičių kovojau su kažkokiu virusu, todėl dėl konkretaus rezultato tikslų nekėliau. Oras buvo visai geras, jeigu ne tas vėjas, būtų tobula. Bėgimo metu pavyko sukontroliuoti situaciją, gerai subėgti taktiškai. Pavyko palaikyti kompaniją savo auklėtiniui J. Čekanauskui, o paskutiniuose kilometruose atitrūkau ir laimėjau. Aplenkiau Justiną, kad neatsipalaiduotų - treneris dar neleidžia, - šypsojosi R. Kančys. Tarp 10 greičiausiųjų pusmaratonyje pateko ir žinomas Lietuvos ilgų nuotolių bėgikas Aleksandras Sorokinas. Jo tikslas buvo ne rezultatas, o pasiruošimas būsimiems startams vasarą ir rudenį. Nebėgau rezultatui - tai buvo tramplinas į sezoną. Pasitikrinau kaip veikia visos sistemos, pajaučiau ritmą. Pavyko viskas, ką planavau, - pasakojo A. Sorokinas. - Šiandien didžiausias priešas buvo vėjas. Pusę distancijos bėgau pavėjui, tai buvo linksma. Pulsas, mačiau, buvo nukritęs, tačiau bėgant prieš vėją jau buvo ką veikti. Žinojau, kad paskutiniai kilometrai bus sunkūs, todėl tam nusiteikiau. O dar ta rampa pabaigoje... Nežinojau apie ją. Bet kokiu atveju, Kaune bėgti yra smagu, ypač kai aplink tiek daug palaikymo. Moterų pusmaratonio nugalėtoja tapo viešnia iš Didžiosios Britanijos Ruby Whyte-Wilding - 1 val. 17 min. 3 sek. Ji po finišo džiaugėsi savo debiutu Kaune ir, nepaisant žvarbaus oro, mėgavosi tiek trasa, tiek Kaune vyravusia šventine atmosfera. Antrąją vietą užėmė ir Lietuvos čempionės vardą pelnė Laura Jegelevičiūtė (1:18.51). Sidabro medalis atiteko Neringai Songailaitei-Kovarskienei (1:21.52), bronzos - Gabrielei Garbauskaitei (1:24.39). Vėjas tikrai buvo didžiausias iššūkis. Kadangi eigoje likau bėgti viena, tai neturėjau už ko pasislėpti. Paskutiniai 8 km buvo sunkiausi. Sakyčiau, kad šiandien mane vėjas nugalėjo. Bet kokiu atveju, esu patenkinta Lietuvos čempionės vardu. Pats rezultatas mane ir tenkina, ir ne. Tai nėra mano skaičius, bet ir trasa man ne pati parankiausia. Visgi džiugu sudalyvauti tokioje šventėje Kaune su puikia atmosfera, - įspūdžiais dalinosi L. Jegelevičiūtė. Kauno Akropolio maratone bėgimo šventė tęsėsi visą dieną. Tūkstančiai dalyvių taip pat rinkosi dalyvauti Forvia Hella 10 km, SDG 5 km, LKU kredito unijų grupė 1,5 km bei Activus 400 m bėgimuose.",https://www.delfi.lt/sportas/kitos-sporto-sakos/kauno-maratone-kandi-provokacija-120242465
